"ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd.pledged","usd_pledged_real","usd_goal_real"
886924835,"The 'BOY/BYE' Project","Accessories","Fashion","USD","2017-09-15",2500,"2017-08-16 01:39:00",3732,"successful",150,"US",349,3732,2500
1229369674,"Fungeon Keeper","Video Games","Games","USD","2017-08-16",3000,"2017-07-27 19:56:53",10,"failed",2,"US",5,10,3000
1032050059,"Your Photo World Map","Graphic Design","Design","EUR","2017-03-19",20000,"2017-02-17 16:00:03",1400,"failed",34,"DE",619.94,1512.7,21609.94
724648446,"FIVE WAYS TO LEAVE YOUR LOVER short film","Film & Video","Film & Video","USD","2011-11-30",4500,"2011-10-20 15:28:14",5048,"successful",56,"US",5048,5048,4500
746301531,"Celebrating fine living in New England and beyond.","Periodicals","Publishing","USD","2015-04-10",25000,"2015-03-11 15:28:50",0,"failed",0,"US",0,0,25000
1809606842,"The Casteberry Gala","Documentary","Film & Video","USD","2012-12-10",13000,"2012-10-30 16:26:32",25,"failed",1,"US",25,25,13000
217905153,"The HALO HOOK: Shine Your Team Colors Around Your Vehicle!","Product Design","Design","USD","2015-03-09",30000,"2015-02-07 15:28:25",567,"failed",12,"US",567,567,30000
1021363102,"D. Antonio de Torres: 200 years of the father of the guitar","Documentary","Film & Video","EUR","2017-07-14",5000,"2017-06-13 09:30:16",5926,"successful",66,"ES",604.02,6764.53,5707.5
1767777202,"Archipelago Album and Music Video","Music","Music","USD","2013-01-04",7000,"2012-12-05 18:10:12",7379.01,"successful",148,"US",7379.01,7379.01,7000
2001582951,"PATRIARCHS AND PENISES Live Performance DVD","Film & Video","Film & Video","USD","2011-07-11",3157,"2011-06-20 01:24:25",3332,"successful",50,"US",3332,3332,3157
2089961090,"The Auro Quest Expansion","Video Games","Games","USD","2015-07-02",32000,"2015-06-02 19:13:25",3917.01,"failed",139,"US",3917.01,3917.01,32000
636795488,"Aloha way cocktail bar","Food","Food","EUR","2017-11-04",15000,"2017-10-05 03:02:53",0,"failed",0,"ES",0,0,17481.09
200214485,"Baum.The leather Case for iP5, iPad, Z1/2, S5, S4, and Nexus","Product Design","Design","USD","2014-07-08",5000,"2014-05-29 02:46:57",5066,"successful",26,"US",5066,5066,5000
2141424096,"Lëtz ’ @ ’ talk","Publishing","Publishing","EUR","2016-03-22",3000,"2016-01-22 13:09:55",2,"undefined",0,"N,0""",NA,2.23,3346.2
394474393,"Jorno — the pocketable, folding, bluetooth keyboard.","Gadgets","Technology","USD","2012-10-17",1e+05,"2012-09-17 09:17:24",104609.99,"successful",1177,"US",104609.99,104609.99,1e+05
1313665935,"Altadore - ""Golden Hills EP""","Indie Rock","Music","USD","2012-06-02",900,"2012-05-03 20:08:18",1066,"successful",19,"US",1066,1066,900
207868828,"Animo - Brainwaves for everyone","Hardware","Technology","USD","2011-07-04",25000,"2011-05-20 00:46:09",316,"failed",6,"US",316,316,25000
90520086,"The Chosen Path - California Landscapes and Stories","Photobooks","Photography","USD","2015-08-12",20000,"2015-07-13 18:34:15",751,"failed",21,"US",751,751,20000
1999244091,"The Piano Album by David Jephcott & John Lenehan","Classical Music","Music","GBP","2013-04-14",16000,"2013-03-05 01:05:45",25,"failed",2,"GB",37.59,38.37,24559.84
29444746,"SUCKER: A Short Film","Shorts","Film & Video","USD","2017-10-09",6000,"2017-09-27 16:36:55",6422,"successful",49,"US",0,6422,6000
1181032082,"Princess Lucinda Short film.","Shorts","Film & Video","USD","2012-03-18",10000,"2012-02-17 01:35:11",384,"failed",23,"US",384,384,10000
1289768960,"Nurbana 305 Gallery Boutique - A Sensory Shopping Experience","Apparel","Fashion","USD","2015-08-23",8000,"2015-07-24 04:35:36",225,"failed",7,"US",225,225,8000
1479754985,"The Matinees ""All These Days"" limited edition LPs","Music","Music","USD","2011-01-16",1500,"2010-12-24 05:53:32",1535,"successful",39,"US",1535,1535,1500
1078427587,"The Floating City","Dance","Dance","USD","2013-10-31",5000,"2013-09-29 18:41:43",5413,"successful",60,"US",5413,5413,5000
1298834358,"James Concannon Does Basel: Diabetic Death Bath","Installations","Art","USD","2014-10-09",3000,"2014-09-08 22:16:46",3175,"successful",51,"US",3175,3175,3000
553290200,"Making Things* Simple","Nonfiction","Publishing","USD","2011-02-04",7500,"2010-12-21 00:35:17",0,"failed",0,"US",0,0,7500
669246780,"The Homebrewer's Pantry - A Local Homebrew Supply Store","Spaces","Food","USD","2014-04-08",3000,"2014-03-09 21:36:51",3020.74,"successful",52,"US",3020.74,3020.74,3000
1749113620,"Sober Grid — Where Sober People Meet","Apps","Technology","USD","2014-10-15",25000,"2014-09-17 04:20:50",640,"failed",8,"US",640,640,25000
177505861,"Xoomba Style for Life","Fashion","Fashion","USD","2016-12-18",4000,"2016-11-19 01:30:37",4512,"successful",68,"US",20,4512,4000
2033566636,"The Worship Culture - NIGHT OF UNITY","Music","Music","USD","2017-06-13",5000,"2017-04-18 04:09:35",0,"failed",0,"US",0,0,5000
1377077292,"She Said What About Love","Nonfiction","Publishing","CAD","2016-03-18",2300,"2016-02-12 22:49:36",2335,"successful",30,"CA",1676.77,1800.59,1773.6
1647051797,"Beautiful Birdhouses","Woodworking","Crafts","USD","2014-08-24",65,"2014-08-04 20:16:30",0,"failed",0,"US",0,0,65
1067464444,"ArchiNATI-An architecture festival for Cincinnati","Public Art","Art","USD","2011-09-15",1000,"2011-08-25 17:57:43",1816,"successful",13,"US",1816,1816,1000
2137294424,"Longwater Community Farm","Farms","Food","GBP","2016-04-21",40000,"2016-03-22 16:16:30",156,"failed",6,"GB",225.44,224.3,57511.75
920158269,"*CANCELLED* GOD IS LOVE IN THE MIDST OF... (Canceled)","Publishing","Publishing","USD","2014-11-30",300,"2014-10-31 02:01:56",0,"canceled",0,"US",0,0,300
879455485,"Cold November","Thrillers","Film & Video","USD","2015-12-01",25000,"2015-11-01 16:06:05",25060.5,"successful",230,"US",25060.5,25060.5,25000
56574550,"Daemon Forge Studios: Wargame and Roleplaying Terrain","Tabletop Games","Games","USD","2013-05-22",1000,"2013-04-22 22:39:19",1892,"successful",36,"US",1892,1892,1000
1017200721,"Hacked at 17 - Teaching Teens Online Safety","Nonfiction","Publishing","USD","2018-01-16",20000,"2017-11-22 12:11:36",1300,"live",6,"US",0,1300,20000
32278359,"DISKO: Photographs of Lithuanian village discos","Photography","Photography","USD","2013-08-06",13000,"2013-06-27 10:32:52",16177.01,"successful",178,"US",16177.01,16177.01,13000
893420823,"Mellybeth Designs","DIY","Crafts","USD","2016-05-10",10000,"2016-04-25 17:00:06",2,"failed",2,"US",2,2,10000
2002251310,"MyKasulBot - The Microphone Robot","Music","Music","USD","2014-01-17",1500,"2014-01-03 17:13:26",30,"failed",3,"US",30,30,1500
2033154471,"Living With Diabetes (Showing The World How T1D'S Live)","Documentary","Film & Video","USD","2013-05-11",150000,"2013-04-11 00:08:32",30,"failed",2,"US",30,30,150000
79812520,"Shattered: A True Story of Strength, Courage & Hope","Documentary","Film & Video","USD","2014-11-29",25000,"2014-10-29 23:02:42",110,"failed",8,"US",110,110,25000
1789495329,"""The Mission Veo's"" First European Tour!!","Indie Rock","Music","USD","2011-05-29",2500,"2011-03-30 18:49:04",25,"failed",1,"US",25,25,2500
2086272677,"Video Game Summit 2016 (Canceled)","Video Games","Games","USD","2016-02-08",2000,"2015-12-25 15:48:35",12,"canceled",3,"US",12,12,2000
1311007473,"SS001 - Ballpoint Pen & Stylus","Product Design","Design","GBP","2016-02-21",2340,"2016-02-01 08:58:10",1175,"failed",49,"GB",1673.79,1642.28,3270.58
245653972,"Educate Careers with the European Union","Shorts","Film & Video","GBP","2015-07-11",500,"2015-06-11 21:48:06",0,"failed",0,"GB",0,0,779.68
957884589,"Acarya","Apps","Technology","EUR","2016-12-06",50000,"2016-11-17 19:59:41",0,"failed",0,"FR",0,0,52794.97
971794485,"Matthew Puckett's New Album","Rock","Music","USD","2012-02-28",14000,"2012-02-04 00:45:19",2689,"failed",47,"US",2689,2689,14000
678125549,"B-Sane","Apps","Technology","CAD","2017-11-15",122000,"2017-10-16 08:03:56",7,"failed",3,"CA",0,5.49,95596.3
1731125751,"Ember // MicroPenthouse // Construction Documents","Architecture","Design","USD","2016-12-04",2e+05,"2016-11-04 13:13:04",0,"failed",0,"US",0,0,2e+05
1774910398,"Chef Tito's food truck","Food Trucks","Food","USD","2015-05-15",80000,"2015-03-16 20:13:35",0,"failed",0,"US",0,0,80000
247292448,"Oil and Earth","Painting","Art","USD","2013-10-01",3000,"2013-09-10 20:50:38",60,"failed",4,"US",60,60,3000
1256482665,"Honor: The New Guy Code, 2nd Edition","Nonfiction","Publishing","USD","2018-02-09",25000,"2017-12-11 04:12:48",422.77,"live",11,"US",130,422.77,25000
1814134505,"GAMIRO LAMP - Bottle Upcycling","Product Design","Design","EUR","2017-01-27",1500,"2016-11-28 22:19:16",983,"failed",21,"FR",324.19,1049.94,1602.15
893744611,"Carpet Bomb Comics Launch!  Help us raise money for printing and get great incentives","Comics","Comics","USD","2010-06-21",1650,"2010-05-25 01:18:14",1881,"successful",38,"US",1881,1881,1650
504757,"Instantly FIND that PHOTO on your phone, no more scrolling!","Apps","Technology","USD","2014-11-19",20000,"2014-10-20 22:10:43",0,"canceled",0,"US",0,0,20000
1221011496,"TIM SHEFF'S DEBUT EP","Music","Music","USD","2011-03-04",5000,"2011-02-01 19:16:53",5600,"successful",92,"US",5600,5600,5000
1596740785,"PMI Agile Certified Practitioner PMI-ACP Exam Prep Textbook","Academic","Publishing","USD","2015-06-06",28000,"2015-05-07 03:35:21",0,"failed",0,"US",0,0,28000
32343893,"Writing Great College Papers Fast: A Practical Guide","Academic","Publishing","USD","2015-10-20",100,"2015-10-10 05:18:52",0,"failed",0,"US",0,0,100
834533853,"MOO THOUSAND AND PUN: A ""Crass Fed Kids"" All Ages Storybook","Children's Books","Publishing","USD","2015-03-22",3500,"2015-02-20 03:59:12",3580,"successful",83,"US",3580,3580,3500
1485830928,"We're Expanding and it's Exciting!!!!!","Food","Food","USD","2014-02-02",15500,"2014-01-02 16:33:15",256,"failed",15,"US",256,256,15500
882803156,"3D printing business (Suspended) (Suspended) (Suspended)","3D Printing","Technology","USD","2016-02-27",125000,"2015-12-29 03:46:43",0,"suspended",0,"US",0,0,125000
448631570,"Storms in the Desert: Part I","Classical Music","Music","USD","2013-08-06",25000,"2013-07-12 16:53:53",15561,"failed",86,"US",15561,15561,25000
1713098161,"Syrena - It's About Our Customers","Apparel","Fashion","AUD","2017-02-02",1500,"2017-01-03 21:26:16",5,"failed",1,"AU",0,3.82,1146.18
119364838,"Roger Peltzman Holocaust Remembrance / Chopin Project CD.","Classical Music","Music","USD","2013-03-07",17500,"2013-02-01 02:35:01",22854.32,"successful",323,"US",22854.32,22854.32,17500
870173192,"THUMB MOUSE - PART 1","Wearables","Technology","USD","2016-05-31",18000,"2016-04-01 20:46:37",1,"failed",1,"US",1,1,18000
1939146935,"Mana Modular - New way to build your dream mixing console","Sound","Technology","GBP","2016-08-03",5000,"2016-07-04 18:56:44",6653,"successful",26,"GB",5779.73,8751.41,6577.04
284831824,"Medieval Music in the Dales - The CD","Music","Music","GBP","2016-07-25",400,"2016-07-04 18:50:00",587,"successful",35,"GB",232.3,772.91,526.68
1106717207,"YOU ARE ALONE -a stage adaptation (Canceled)","Theater","Theater","USD","2010-08-11",3000,"2010-05-13 19:51:44",0,"canceled",0,"US",0,0,3000
1478110895,"Hip Shake Fitness | Your Online Dance Fitness Studio","Dance","Dance","USD","2016-05-18",15000,"2016-04-18 16:46:26",15448,"successful",104,"US",15448,15448,15000
1998259195,"The General Theory of Physics (GTP)","Academic","Publishing","CAD","2017-12-25",10000,"2017-12-10 01:44:19",145,"failed",4,"CA",37.34,115.63,7974.48
1931237594,"Making Art Toronto","Documentary","Film & Video","USD","2013-07-03",4500,"2013-06-03 02:14:56",4558,"successful",32,"US",4558,4558,4500
73755254,"Kelsie Hendricks - Live Worship Album!","Music","Music","USD","2016-10-13",5000,"2016-09-13 05:26:06",6771,"successful",52,"US",580,6771,5000
1332257588,"ON TOP OF ME","Comedy","Film & Video","CAD","2014-08-23",10000,"2014-07-23 16:40:50",10471,"successful",52,"CA",9748.91,9647.13,9213.19
119035783,"Drawbacks Interactive Game - Fun For Any Group","Tabletop Games","Games","USD","2013-03-11",25000,"2013-02-10 00:20:45",140,"failed",8,"US",140,140,25000
2051782692,"North MS Kairos Music CD","Music","Music","USD","2011-05-03",3000,"2011-03-03 21:00:16",4155,"successful",58,"US",4155,4155,3000
384146462,"""Les Amis,"" a recording by Elizabeth Hainen","Classical Music","Music","USD","2012-12-09",18000,"2012-11-09 06:58:28",19070,"successful",105,"US",19070,19070,18000
756205501,"Tribu Sole Initiative: Flip Flops Made from Discarded Tires","Fashion","Fashion","USD","2012-09-03",10000,"2012-08-04 05:59:53",11338,"successful",107,"US",11338,11338,10000
847073743,"iRaiseEnergy: Reiki & Chakra Inspired High Energy Apparel","Fashion","Fashion","USD","2016-07-30",6000,"2016-07-05 20:40:50",40,"failed",1,"US",40,40,6000
1776662875,"Magenta Skies","Nonfiction","Publishing","USD","2012-12-12",40000,"2012-11-12 17:36:54",225,"failed",2,"US",225,225,40000
2071785253,"Kick Start Our Magazine","Zines","Publishing","USD","2014-09-07",500,"2014-08-08 08:10:40",0,"failed",0,"US",0,0,500
1173389743,"PACIFIC HEAT RECORDS","Music","Music","USD","2012-11-01",10000,"2012-10-02 18:21:56",0,"failed",0,"US",0,0,10000
1015832213,"The Farmer","Horror","Film & Video","GBP","2014-07-22",800,"2014-06-22 01:24:12",240,"failed",5,"GB",409.15,407.71,1359.04
1803362242,"Giant Impact","Fiction","Publishing","USD","2012-05-17",12000,"2012-04-17 17:06:19",0,"failed",0,"US",0,0,12000
1709605007,"Going green!!","Documentary","Film & Video","CAD","2015-01-05",50000,"2014-12-06 10:19:23",1,"failed",1,"CA",0.88,0.85,42301.18
325872058,"Become a Javascript Developer - Build an app for 5 platforms","Software","Technology","USD","2016-08-20",12000,"2016-07-21 18:26:34",810,"canceled",39,"US",0,810,12000
1711124027,"Make the new CD, ""Awakened By Grace"" come to life!","Music","Music","USD","2011-04-30",20000,"2011-03-01 00:53:38",0,"canceled",0,"US",0,0,20000
551141670,"Paradise Palaces","Experimental","Film & Video","USD","2018-02-01",20000,"2017-12-23 01:23:04",0,"live",0,"US",0,0,20000
153789757,"The Drawings and Paintings of a Reclusive Boy-Man","Painting","Art","GBP","2014-05-16",550,"2014-05-06 20:23:49",960,"successful",22,"GB",1620.24,1613.66,924.49
1217968046,"NEW TOMO NAKAYAMA ALBUM!!","Music","Music","USD","2017-03-20",12000,"2017-02-28 09:04:50",15070,"successful",253,"US",0,15070,12000
906326086,"Hard Bodii Clothing Active Wear","Apparel","Fashion","USD","2015-04-04",10000,"2015-02-18 01:01:00",0,"failed",0,"US",0,0,10000
1825506915,"Quark: The Gaming App to Teach Children Science","Video Games","Games","AUD","2013-12-13",15000,"2013-11-13 18:31:49",5671.03,"failed",102,"AU",5293.05,5069.76,13409.62
1621804887,"Spose is Back: The Yard Sale, Peter Sparker, & Dankonia.","Hip-Hop","Music","USD","2012-11-23",25000,"2012-10-24 23:13:38",28147.34,"successful",774,"US",28147.34,28147.34,25000
175749769,"WHERE THE BEARS ARE: SEASON 6 The Gay Comedy Mystery Series","Webseries","Film & Video","USD","2017-03-17",150000,"2017-02-13 06:19:19",160290,"successful",1213,"US",46909,160290,150000
801837582,"True índigo - Sustainable fashion brand","Apparel","Fashion","MXN","2018-01-14",510000,"2017-12-01 23:41:17",360,"live",4,"MX",0,18.84,26684.81
2020497287,"Rumpke Mountain Boys Colorado Tour","Country & Folk","Music","USD","2011-11-06",1000,"2011-11-01 01:58:32",1590,"successful",25,"US",1590,1590,1000
90108647,"The Silver Thimble Gang","Television","Film & Video","CAD","2016-08-03",250000,"2016-07-04 19:55:29",1,"failed",1,"CA",0.77,0.77,191968.06
1543971382,"Sleeping Bag Hammock | Bison Bag G2 By Clayborne Outdoor","Product Design","Design","USD","2015-09-11",22000,"2015-07-16 15:39:04",25657,"successful",249,"US",25657,25657,22000
684973575,"PC Game Development: Billionaires Travel USA","Video Games","Games","USD","2012-06-14",3000,"2012-05-15 22:21:53",62,"failed",5,"US",62,62,3000
877101342,"HowComo Action Sports | Learn, Share & Get Sponsored","Web","Technology","USD","2016-09-14",2e+05,"2016-08-17 00:54:41",221,"canceled",6,"US",220,221,2e+05
1488489258,"Cat with Hat","Animals","Photography","AUD","2014-08-08",5,"2014-07-09 22:34:10",5,"successful",1,"AU",4.69,4.64,4.64
1517308871,"The Liquid Psychologist - A Short Film","Shorts","Film & Video","USD","2016-04-19",9000,"2016-03-15 00:00:27",11155,"successful",88,"US",11155,11155,9000
1355153972,"My Soul to Keep","Fiction","Publishing","USD","2015-04-19",5000,"2015-03-09 19:27:55",0,"failed",0,"US",0,0,5000
1778613560,"Bauer School of Business Students attending American Heart Association Heart Walk","Fashion","Fashion","USD","2009-11-01",500,"2009-10-20 00:26:15",150,"failed",3,"US",150,150,500
972786190,"Proxy Union (Canceled)","Video Games","Games","USD","2015-06-25",50000,"2015-05-24 21:57:08",557,"canceled",14,"US",557,557,50000
1021517539,"Shivae!, Dragons, and more Dragons!","Graphic Novels","Comics","USD","2017-11-01",750,"2017-10-02 20:39:49",945,"successful",29,"US",252,945,750
1591283080,"GRIEF: an anthology about struggle and hope for comic fans","Anthologies","Comics","USD","2017-05-04",1500,"2017-04-04 13:00:26",3387.5,"successful",235,"US",328,3387.5,1500
283363836,"Beautiful Custom Frames For The Images & 3-D Art You Love","Woodworking","Crafts","USD","2015-07-17",2900,"2015-06-17 08:55:26",0,"canceled",0,"US",0,0,2900
100385010,"Music Production","Electronic Music","Music","GBP","2016-03-13",1000,"2016-02-12 12:37:08",0,"failed",0,"GB",0,0,1448.71
445635800,"Red Box Games Heroic Fantasy Miniatures","Tabletop Games","Games","USD","2014-11-08",5000,"2014-10-10 16:47:38",32855,"successful",349,"US",32855,32855,5000
796461143,"Documentary on 89 yr. old WW II hero Yannis, who fought behind enemy lines in Greece.","Documentary","Film & Video","USD","2010-09-10",90000,"2010-07-12 23:31:01",6100,"failed",7,"US",6100,6100,90000
876902912,"Eric Easterday's Original Screenprint Workshop","Crafts","Crafts","USD","2013-06-05",450,"2013-04-06 00:44:03",550.01,"successful",12,"US",550.01,550.01,450
1711985772,"Darklands: First Edition II","Tabletop Games","Games","GBP","2014-04-23",20000,"2014-03-21 18:57:44",130735.1,"successful",453,"GB",216212.94,219748.71,33617.4
1485470160,"CryptiCute Keychain Collection","Mixed Media","Art","USD","2017-12-21",175,"2017-11-21 21:16:54",330,"successful",13,"US",198,330,175
1967719355,"First to Fall- Feature Length Documentary Film","Documentary","Film & Video","USD","2013-07-02",20750,"2013-06-11 19:13:46",28222,"successful",267,"US",28222,28222,20750
477387485,"Blues Album","Blues","Music","GBP","2016-06-17",350,"2016-04-25 11:22:02",600,"successful",40,"GB",864.31,857.23,500.05
1541072941,"Poems Prose & Pieces to Peruse","Publishing","Publishing","GBP","2014-08-23",1000,"2014-07-24 13:33:51",0,"failed",0,"GB",0,0,1658.24
1085687940,"Pixazzle - Personalised books with a Splash of Dazzle!","Publishing","Publishing","GBP","2016-11-25",150000,"2016-10-26 04:15:30",20,"canceled",1,"GB",24.39,24.87,186518.45
251372414,"Abundant Life Planner","Graphic Design","Design","USD","2017-10-22",8000,"2017-09-22 13:14:44",8155,"successful",84,"US",1383,8155,8000
904614615,"ON AIR - The Zoo Movie!","Narrative Film","Film & Video","USD","2014-05-08",508000,"2014-04-08 17:35:50",5097,"failed",143,"US",5097,5097,508000
1809154702,"Brighton Ballet Theater at the BAM Fisher Theater","Dance","Dance","USD","2013-06-12",5000,"2013-05-08 18:52:22",1176,"failed",6,"US",1176,1176,5000
424739896,"Light Insoles: A New Approach to Custom Footwear","Footwear","Fashion","USD","2015-05-26",50000,"2015-03-29 18:46:30",26358,"failed",181,"US",26358,26358,50000
50180380,"Better Voting: One Person = One Vote","Web","Journalism","USD","2017-11-04",5230,"2017-09-05 20:25:56",175,"failed",6,"US",165,175,5230
1149455259,"George O. Duncan","Shorts","Film & Video","USD","2013-12-12",2750,"2013-11-12 20:53:14",2780,"successful",39,"US",2780,2780,2750
2141224603,"Creek Valley","Shorts","Film & Video","USD","2016-03-31",1300,"2016-03-17 04:04:56",1306.02,"successful",13,"US",1306.02,1306.02,1300
510124656,"CineSkates Camera Sliders","Product Design","Design","USD","2011-10-15",20000,"2011-08-23 14:03:52",486518.55,"successful",2019,"US",486518.55,486518.55,20000
1285356132,"Lunar Queen Scarf - it's not just a scarf, it's an art","Accessories","Fashion","USD","2016-04-26",1500,"2016-03-22 18:22:58",781,"failed",9,"US",781,781,1500
119351526,"Beauty In Your Eyes","Pop","Music","USD","2012-10-26",2000,"2012-09-26 05:38:52",2090,"successful",34,"US",2090,2090,2000
977475341,"Smart Boxing Gloves...with App Capability.","Technology","Technology","USD","2016-01-01",25000,"2015-12-02 17:39:21",0,"failed",0,"US",0,0,25000
2089902695,"The Security Officer's Manual 1st Edition","Academic","Publishing","USD","2015-04-24",20000,"2015-03-25 20:57:50",0,"failed",0,"US",0,0,20000
951673987,"Love ""Suppose-ium""","Documentary","Film & Video","USD","2016-09-14",10000,"2016-08-14 18:40:20",100,"failed",1,"US",100,100,10000
2099602544,"www.safetomove.org","Apps","Technology","USD","2015-06-02",10000,"2015-04-03 15:36:40",0,"failed",0,"US",0,0,10000
1586445233,"Dokumentärfilm - Opera på Skäret","Documentary","Film & Video","SEK","2016-04-01",50000,"2016-03-02 13:01:13",3000,"failed",7,"SE",350.37,371.12,6185.29
1773003331,"Battle Boats  - Pirate Attack !!","Mobile Games","Games","USD","2015-12-22",120000,"2015-11-20 05:23:47",155,"failed",5,"US",155,155,120000
1221588535,"Bones of the Coast - A Comic Anthology of West Coast Horror","Anthologies","Comics","CAD","2016-08-18",29200,"2016-07-19 22:48:01",48438,"successful",1362,"CA",11008.8,37712.55,22734.35
2082155510,"Keepers Of The Craft: Cocktails Across America. A Photobook","Photobooks","Photography","USD","2016-02-21",35000,"2016-01-19 14:48:09",5422,"failed",76,"US",5422,5422,35000
1348069656,"Where God Likes To Be","Documentary","Film & Video","USD","2014-03-06",15000,"2014-02-04 18:34:13",17917,"successful",237,"US",17917,17917,15000
1199736159,"48 Hour Film Project - New Haven - Team Eagle Eye (Canceled)","Shorts","Film & Video","USD","2013-07-26",600,"2013-06-26 04:41:12",20,"canceled",1,"US",20,20,600
678294728,"Invite-only Dating App for unique quality dates (Canceled)","Apps","Technology","EUR","2015-07-12",6500,"2015-07-02 16:53:44",1065,"canceled",4,"FR",1185.84,1159.68,7077.83
38653923,"Algae CO2 Scrubber - Cheap green air purifier","Technology","Technology","USD","2014-10-16",35,"2014-09-16 23:25:38",91,"successful",5,"US",91,91,35
186508418,"Loungaroo - The Revolutionary Travel Blanket","Product Design","Design","USD","2016-11-03",10000,"2016-10-04 18:35:33",10262.69,"successful",163,"US",3490.69,10262.69,10000
326518917,"Gravity - The new recording from Moors and McCumber","Music","Music","USD","2012-04-07",7500,"2012-02-21 18:39:44",7952,"successful",146,"US",7952,7952,7500
1152637664,"The Prints of Peace: a coloring book for the soul","Illustration","Art","USD","2015-06-12",2500,"2015-04-28 21:24:02",2520,"successful",42,"US",2520,2520,2500
514165139,"Without Fathers - Documentary Film Project","Documentary","Film & Video","USD","2012-01-07",8500,"2011-11-11 08:49:42",0,"failed",0,"US",0,0,8500
1966159831,"PIZZA, A LOVE STORY . . . wouldn't you like a slice?","Documentary","Film & Video","USD","2010-05-21",1000,"2010-02-20 22:08:07",60,"failed",2,"US",60,60,1000
764197839,"Backtest and Auotmation Platform for your Trade Ideas","Software","Technology","GBP","2016-07-24",1e+05,"2016-05-25 13:51:35",0,"failed",0,"GB",0,0,131670.77
494017550,"HELONE - The Slim Wallet That Has It All","Accessories","Fashion","AUD","2014-06-17",2000,"2014-05-28 01:58:51",14043,"successful",239,"AU",12977.1,13199.55,1879.88
1009213249,"TheChildishGamerz: YouTube Gaming Channel (Equipment)","Video Games","Games","GBP","2014-03-24",80,"2014-03-04 01:10:00",100,"successful",4,"GB",167.45,166.33,133.06
576236458,"Back to the DPRK","Photography","Photography","EUR","2015-08-25",2750,"2015-07-30 20:11:10",55,"failed",1,"DE",60.94,61.97,3098.7
1649394749,"GoLiday: the side which makes your videos into a movie","Shorts","Film & Video","EUR","2016-08-06",1000,"2016-07-07 13:15:40",1000,"successful",21,"DE",22.1,1115.8,1115.8
1865702072,"Project Different","Periodicals","Publishing","USD","2012-11-17",5000,"2012-09-18 17:40:40",134,"failed",9,"US",134,134,5000
1859953551,"Mechanical Dice Towers","Tabletop Games","Games","USD","2016-06-23",1000,"2016-05-24 22:00:39",34972,"successful",747,"US",34972,34972,1000
1763504502,"Ben Ford EP - Breather","Faith","Music","USD","2016-04-10",14500,"2016-03-11 16:47:29",14920,"successful",81,"US",14920,14920,14500
1231476789,"Miss Emily's Celebrates Good Mornings- New CD!!!","Music","Music","USD","2012-08-18",5400,"2012-06-28 18:11:09",5563,"successful",75,"US",5563,5563,5400
485930592,"HELLBOUND: A CHALLENGE OF THE GODS BOARD GAME AND NOVEL","Games","Games","GBP","2016-06-30",45000,"2016-05-31 21:25:48",110,"failed",3,"GB",160.77,146.11,59772.86
463862755,"Social Media Marketing Book","Nonfiction","Publishing","USD","2013-04-01",500,"2013-02-15 02:34:26",711,"successful",22,"US",711,711,500
989471366,"Ball and Ramp: paper rolling ball sculpture","Product Design","Design","USD","2015-07-21",10000,"2015-06-15 05:18:50",4171,"failed",99,"US",4171,4171,10000
1081757720,"KAURA OAT SOAP","Crafts","Crafts","CAD","2015-07-12",10500,"2015-06-12 21:18:49",65,"failed",1,"CA",52.94,50.08,8090.61
1182520191,"Europe Mission Photography","Photobooks","Photography","EUR","2016-05-15",70000,"2016-04-15 00:36:13",1,"failed",1,"IT",1.14,1.12,78532.56
651939543,"Music Court TV","Television","Film & Video","USD","2014-12-12",25000,"2014-11-14 23:57:07",274,"failed",6,"US",274,274,25000
1069815002,"Elves on the Naughty List","Fiction","Publishing","USD","2016-12-26",8600,"2016-11-05 04:35:24",56,"failed",3,"US",51,56,8600
540742619,"I Am Big, Because...","Theater","Theater","USD","2014-09-15",490,"2014-07-17 07:20:50",30,"failed",1,"US",30,30,490
724841733,"Rolling for Amusement (Canceled)","Tabletop Games","Games","USD","2015-02-21",10000,"2015-01-22 16:44:17",24,"canceled",1,"US",24,24,10000
463751094,"Travel Buddy Planner : journal to notebook","Product Design","Design","USD","2015-01-15",3000,"2014-12-16 05:15:31",565,"failed",39,"US",565,565,3000
81374294,"FlyDome - Flies: in domes","Art","Art","EUR","2016-05-11",250,"2016-04-11 13:31:46",2,"failed",2,"IE",2.28,2.27,283.7
1499265690,"A Wallet Full Of Dreams","Shorts","Film & Video","GBP","2017-05-23",500,"2017-04-23 16:23:12",125,"canceled",3,"GB",160.09,160.51,642.05
1912391672,"Wüdskins- Protective Bamboo & Aluminum iPad Case","Product Design","Design","USD","2011-03-10",10000,"2011-02-08 03:23:33",10755,"successful",103,"US",10755,10755,10000
442542897,"THE ACTRESS: SEASON 3","Webseries","Film & Video","USD","2013-05-03",5000,"2013-04-03 17:04:40",6301,"successful",153,"US",6301,6301,5000
109161790,"Vessna Scheff & Koof Ibi // First Official Music Video + Art","Music Videos","Film & Video","USD","2016-12-25",1940,"2016-11-24 08:00:32",2490,"successful",63,"US",230,2490,1940
1538865352,"Amazing Heirloom Pipsqueakdolls","Crafts","Crafts","USD","2012-11-09",15000,"2012-10-10 20:53:09",25,"failed",1,"US",25,25,15000
